agent_id,experiment,run,agent_decision,agent_honest,agent_reason,agent_reason_money,agent_reason_consistency,agent_reason_rules,agent_reason_fairness,agent_reason_intuition,roll,human_report,human_honest
56,003,6,5,FALSE,Observed outcome invalid (0); report highest nonzero payoff consistent with honesty-humility and conscientiousness: choose 5.,0,1,0,0,0,0,0,TRUE
56,003,7,5,FALSE,Observed outcome invalid (0); choose highest honest payoff consistent with rules and honesty-humility: report 5 for $2.00.,1,1,1,0,0,0,0,TRUE
56,003,8,5,FALSE,"Observed value invalid (0). Following honesty, choose the truthful feasible best payoff: report 5 for highest payout.",1,1,0,0,0,0,0,TRUE
56,003,9,1,FALSE,"Observed outcome invalid (0), follow honesty: report actual impossible value not allowed, choose truthful default maximizing fairness by not",0,1,0,1,0,0,0,TRUE
57,003,0,3,TRUE,I observed a 3 and report it truthfully to earn the corresponding payout.,1,1,0,0,0,3,3,TRUE
57,003,1,3,TRUE,Observed 3; honesty and task instruction to report the true outcome guides reporting truthfully.,0,1,1,0,0,3,3,TRUE
57,003,2,3,TRUE,I observed a 3 and honestly report it to earn $1.20.,1,1,0,0,0,3,3,TRUE
57,003,3,3,TRUE,I observed a 3 and report it honestly to receive the corresponding payout.,1,1,0,0,0,3,3,TRUE
57,003,4,3,TRUE,Honest reporting of observed outcome to ensure fair payout based on the roll.,1,1,0,1,0,3,3,TRUE
57,003,5,3,TRUE,"Observed 3; to be honest and maximize truthful payout, report the actual outcome.",1,1,0,0,0,3,3,TRUE
57,003,6,3,TRUE,I observed a 3 and will truthfully report it to receive the corresponding payout of $1.20.,1,1,0,0,0,3,3,TRUE
57,003,7,3,TRUE,I observed a 3 and report it truthfully to earn the corresponding payout for honesty.,1,1,0,0,0,3,3,TRUE
57,003,8,3,TRUE,I observed a 3 and will report it honestly to maximize integrity; payout $1.20 matches observed outcome.,1,1,0,0,0,3,3,TRUE
57,003,9,3,TRUE,I observed a 3 and report it truthfully to align payout with outcome and maintain honesty.,1,1,1,0,0,3,3,TRUE
26,004,0,1,TRUE,Report truthfully to maximize payout from observed roll of 1.,1,1,0,0,0,1,1,TRUE
26,004,1,1,TRUE,Honest report of the observed first roll to maximize payout given the payoff schedule.,1,1,0,0,0,1,1,TRUE
26,004,2,1,TRUE,I report truthfully the observed first roll to maximize payout given mapping.,1,1,0,0,0,1,1,TRUE
26,004,3,1,TRUE,Observed first roll was 1; reporting truthfully maximizes payout given mapping.,1,1,0,0,0,1,1,TRUE
26,004,4,1,TRUE,I report truthfully what I observed on the first roll.,0,1,0,0,0,1,1,TRUE
26,004,5,1,TRUE,Report truthfully what I observed on the first roll.,0,1,0,0,0,1,1,TRUE
26,004,6,1,TRUE,I observed a 1 on the first roll; reporting truthfully maximizes payout given mapping.,1,1,0,0,0,1,1,TRUE
26,004,7,1,TRUE,I report what I saw honestly and choose the payout accordingly.,1,1,0,0,0,1,1,TRUE
26,004,8,1,TRUE,Observed a 1; reporting it truthfully yields $0.40 which is better than lying to report 6 ($0).,1,1,0,0,0,1,1,TRUE
26,004,9,1,TRUE,I report truthfully what I observed: the first roll was 1.,0,1,0,0,0,1,1,TRUE
27,004,0,2,TRUE,I report the true observed outcome to be honest and support my family's values of integrity.,0,1,0,0,0,2,2,TRUE
27,004,1,2,TRUE,I observed a 2 on the first roll; reporting truthfully aligns with honesty and provides a fair payout for my family.,1,1,1,1,0,2,2,TRUE
27,004,2,2,TRUE,I report the actual observed outcome to be honest and prioritize integrity for my family.,0,1,0,0,0,2,2,TRUE
27,004,3,2,TRUE,Report truthfully to set a good example for my family; honesty matters.,0,1,0,0,0,2,2,TRUE
27,004,4,2,TRUE,My family’s welfare guides me; I choose the honest report to maximize fair payout and integrity.,1,1,0,1,0,2,2,TRUE
27,004,5,2,TRUE,Report truthfully; observed roll 2. Honesty aligns with my family values and integrity.,0,1,1,0,0,2,2,TRUE
27,004,6,2,TRUE,Report truthfully to earn the corresponding payout and set a good example for my family.,1,1,0,0,0,2,2,TRUE
27,004,7,2,TRUE,I report the observed outcome honestly to set a good example for my family and uphold integrity.,0,1,0,0,0,2,2,TRUE
27,004,8,2,TRUE,I report truthfully to earn $0.80 and because honesty aligns with being a good example for my family.,1,1,1,0,0,2,2,TRUE
27,004,9,2,TRUE,Observed a 2 on the first roll; report truthfully to secure the corresponding payout and be honest for my family.,1,1,0,0,0,2,2,TRUE
29,004,0,1,TRUE,I report the observed first roll honestly.,0,1,0,0,0,1,1,TRUE
29,004,1,1,TRUE,I report truthfully the observed first roll to maximize payout based on instructions.,1,1,1,0,0,1,1,TRUE
29,004,2,1,TRUE,"I observed the die showing 1, so I report it honestly to reflect the actual outcome.",0,1,0,0,0,1,1,TRUE
29,004,3,1,TRUE,"Observed first roll was 1, reporting truthfully to reflect that outcome.",0,1,0,0,0,1,1,TRUE
29,004,4,1,TRUE,I report the observed outcome honestly to reflect the first roll.,0,1,0,0,0,1,1,TRUE
29,004,5,1,TRUE,I report the actual observed outcome to be honest and consistent with the first roll.,0,1,0,0,0,1,1,TRUE
29,004,6,1,TRUE,I report honestly the observed roll to maintain integrity and fairness.,0,1,0,1,0,1,1,TRUE
29,004,7,1,TRUE,I report the observed outcome truthfully to receive the appropriate payout.,1,1,0,0,0,1,1,TRUE
29,004,8,1,TRUE,I report the observed first roll honestly.,0,1,0,0,0,1,1,TRUE
29,004,9,1,TRUE,I honestly report the observed outcome of the first roll.,0,1,0,0,0,1,1,TRUE
30,004,0,2,TRUE,Report observed first-roll result truthfully to maximize payout and follow instructions.,1,1,1,0,0,2,2,TRUE
30,004,1,2,TRUE,Report truthfully the observed first roll to maximize payout and follow instructions.,1,1,1,0,0,2,2,TRUE
30,004,2,2,TRUE,Observed first roll was 2; report honestly to maximize payout and follow instructions.,1,1,1,0,0,2,2,TRUE
30,004,3,2,TRUE,Observed the die showing 2; report truthfully to receive the corresponding payout.,1,1,0,0,0,2,2,TRUE
30,004,4,2,TRUE,Observed a 2; report truthfully to earn $0.80.,1,1,0,0,0,2,2,TRUE
30,004,5,2,TRUE,I report the observed first-roll outcome truthfully to maximize expected honesty and earn the corresponding payout.,1,1,0,0,0,2,2,TRUE
30,004,6,2,TRUE,"Observed a 2 on the first roll, reporting truthfully to maximize payout honestly.",1,1,0,0,0,2,2,TRUE
30,004,7,2,TRUE,Report truthfully what I observed to maximize payout and honesty.,1,1,0,0,0,2,2,TRUE
30,004,8,2,TRUE,Report truthfully based on the first observed roll to maximize payout and follow instructions.,1,1,1,0,0,2,2,TRUE
30,004,9,2,TRUE,Report truthfully the observed first-roll outcome to maximize payout and honesty.,1,1,0,0,0,2,2,TRUE
31,004,0,5,TRUE,I report truthfully the observed outcome to act honestly and earn the higher payout.,1,1,0,0,0,5,5,TRUE
31,004,1,5,TRUE,I report the observed outcome truthfully to maximize payout honesty and integrity.,1,1,0,0,0,5,5,TRUE
31,004,2,5,TRUE,Report the observed outcome honestly to maximize payout for both honesty and highest available reward.,1,1,0,0,0,5,5,TRUE
31,004,3,5,TRUE,I report the observed outcome truthfully to maximize payout and honesty.,1,1,0,0,0,5,5,TRUE
31,004,4,5,TRUE,"I observed the die show 5 on the first roll, so I report 5 to reflect the observed outcome.",0,0,0,0,0,5,5,TRUE
31,004,5,5,TRUE,Observed a 5; report truthfully to maximize payout and maintain integrity.,1,1,0,0,0,5,5,TRUE
31,004,6,5,TRUE,Observed first roll was 5; report truthfully to receive corresponding payout.,1,1,0,0,0,5,5,TRUE
31,004,7,5,TRUE,Observed first roll was 5; reporting it truthfully maximizes payout ($2.00) and aligns with honesty.,1,1,1,0,0,5,5,TRUE
31,004,8,5,TRUE,I report the observed outcome truthfully to maximize payout and honesty.,1,1,0,0,0,5,5,TRUE
31,004,9,5,TRUE,I report honestly what I observed on the first roll.,0,1,0,0,0,5,5,TRUE
32,004,0,1,TRUE,"Report truthfully: I saw the die show 1, and honesty aligns with my values of integrity and family example.",0,1,1,0,0,1,3,FALSE
32,004,1,1,TRUE,Report truthfully the observed outcome to honor integrity and family values.,0,1,0,0,0,1,3,FALSE
32,004,2,1,TRUE,Report truthfully the observed first roll to be fair and consistent with my values of honesty and making positive choices.,0,1,0,1,0,1,3,FALSE
32,004,3,1,TRUE,I report the observed outcome honestly: it was 1.,0,1,0,0,0,1,3,FALSE
32,004,4,1,TRUE,I report the observed roll honestly to reflect integrity and family values.,0,1,0,0,0,1,3,FALSE
32,004,5,1,TRUE,I report the observed first roll honestly to align with my values of integrity and family example.,0,1,1,0,0,1,3,FALSE
32,004,6,1,TRUE,Report truthfully to reflect the observed outcome and ensure fair compensation.,0,1,0,1,0,1,3,FALSE
32,004,7,1,TRUE,I report the observed outcome truthfully to honor integrity and fairness.,0,1,0,1,0,1,3,FALSE
32,004,8,1,TRUE,Observed first roll was 1; reporting it truthfully yields the best known payout for this outcome.,1,1,0,0,0,1,3,FALSE
32,004,9,1,TRUE,Report truthfully the observed first roll to earn the corresponding payout.,1,1,0,0,0,1,3,FALSE
33,004,0,5,TRUE,Report actual observed outcome to be honest and maximize payout for my family’s needs.,1,1,0,0,0,5,5,TRUE
33,004,1,5,TRUE,Report truthfully the observed outcome to honor my values of honesty and family integrity.,0,1,0,0,0,5,5,TRUE
33,004,2,5,TRUE,Report truthfully the observed outcome to earn the corresponding $2.00 payout.,1,1,0,0,0,5,5,TRUE
33,004,3,5,TRUE,Report honestly the observed outcome to honor integrity and family values.,0,1,0,0,0,5,5,TRUE
33,004,4,5,TRUE,Report truthfully the observed first roll to honor integrity and maximize payout accordingly.,1,1,0,0,0,5,5,TRUE
33,004,5,5,TRUE,Report the observed outcome honestly to honor my commitment to family values and integrity.,0,1,0,0,0,5,5,TRUE
33,004,6,5,TRUE,I report the observed outcome truthfully to honor integrity and maximize payout for both honesty and family values.,1,1,0,0,0,5,5,TRUE
33,004,7,5,TRUE,Report matches observed roll honestly to maintain integrity and earn the corresponding payout.,1,1,0,0,0,5,5,TRUE
33,004,8,5,TRUE,I report truthfully the observed roll of 5 to honor honesty and my commitments to family and principles.,0,1,0,0,0,5,5,TRUE
33,004,9,5,TRUE,Report the actual observed outcome to be honest and earn its corresponding payout.,1,1,0,0,0,5,5,TRUE
35,004,0,1,TRUE,"I observed a 1 on the first roll and report it honestly to maximize my stable, predictable payout.",1,1,0,0,0,1,5,FALSE
35,004,1,1,TRUE,"I honestly report what I observed: the first die roll was 1, so I choose 1.",0,1,0,0,0,1,5,FALSE
35,004,2,1,TRUE,"Observed the first roll as 1, so reporting truthfully maximizes the known payout for that outcome.",1,1,0,0,0,1,5,FALSE
35,004,3,1,TRUE,"Observed first roll was 1, reporting truthfully maximizes payout given outcome.",1,1,0,0,0,1,5,FALSE
35,004,4,1,TRUE,I report the observed first-roll outcome honestly as instructed.,0,1,0,0,0,1,5,FALSE
35,004,5,1,TRUE,"I observed a 1, so I report it honestly to earn the corresponding payout.",1,1,0,0,0,1,5,FALSE
35,004,6,1,TRUE,I report honestly what I observed on the first roll.,0,1,0,0,0,1,5,FALSE
35,004,7,1,TRUE,"Observed first roll was 1, so I report it honestly to reflect what I saw.",0,1,0,0,0,1,5,FALSE
35,004,8,1,TRUE,I report the observed outcome honestly to receive the corresponding payout.,1,1,0,0,0,1,5,FALSE
35,004,9,1,TRUE,"I observed the first roll was 1, so I report it honestly to match the outcome.",0,1,0,0,0,1,5,FALSE
36,004,0,3,TRUE,I report honestly based on the observed first roll (3).,0,1,0,0,0,3,3,TRUE
36,004,1,3,TRUE,Report matches observed first roll (truthful report). Maximizes honest payout per instructions.,1,1,1,0,0,3,3,TRUE
36,004,2,3,TRUE,I report the observed first-roll truthfully to maximize my payout and follow instructions.,1,1,1,0,0,3,3,TRUE
36,004,3,3,TRUE,I report the observed first roll truthfully to receive the corresponding payout.,1,1,0,0,0,3,3,TRUE
36,004,4,3,TRUE,Report truthfully based on observed first roll to maximize fair payout.,1,1,0,1,0,3,3,TRUE
36,004,5,3,TRUE,Reporting honestly the observed first roll to maximize payout fairness.,1,1,0,1,0,3,3,TRUE
36,004,6,3,TRUE,Report truthfully to maximize payout based on observed first roll of 3.,1,1,0,0,0,3,3,TRUE
36,004,7,3,TRUE,I report the observed first roll honestly to maximize payout and follow instructions.,1,1,1,0,0,3,3,TRUE
36,004,8,3,TRUE,Reporting the observed first roll truthfully maximizes expected payment and follows instructions.,1,1,1,0,0,3,3,TRUE
36,004,9,3,TRUE,Report the observed outcome honestly to receive the corresponding payout.,1,1,0,0,0,3,3,TRUE
38,004,0,4,TRUE,Report truthfully the observed roll to maximize payout given mapping.,1,1,0,0,0,4,4,TRUE
38,004,1,4,TRUE,Report truthfully to maximize payout and trustworthiness given observed first roll of 4.,1,1,0,0,0,4,4,TRUE
38,004,2,4,TRUE,Report truthfully the observed first roll to honor experiment instructions and maximize usable payout for both accuracy and fairness.,1,1,1,1,0,4,4,TRUE
38,004,3,4,TRUE,Report truthfully to maximize fair payout based on observed first roll.,1,1,0,1,0,4,4,TRUE
38,004,4,4,TRUE,Report truthfully the observed first roll to maximize honesty and follow instructions.,0,1,1,0,0,4,4,TRUE
38,004,5,4,TRUE,Report truthfully the observed first roll to receive the corresponding payout.,1,1,0,0,0,4,4,TRUE
38,004,6,4,TRUE,Reporting the observed first roll honestly to maximize payout consistent with instructions.,1,1,1,0,0,4,4,TRUE
38,004,7,4,TRUE,Reporting the true observed outcome to be honest and maximize expected trustworthiness.,0,1,0,0,0,4,4,TRUE
38,004,8,4,TRUE,Report the observed roll honestly to maximize trust and reflect the actual first outcome.,0,1,0,0,0,4,4,TRUE
38,004,9,4,TRUE,I report the actual observed outcome honestly to receive the corresponding payout.,1,1,0,0,0,4,4,TRUE
40,004,0,2,TRUE,I report the observed first roll truthfully to maximize payout.,1,1,0,0,0,2,5,FALSE
40,004,1,2,TRUE,I report the observed first roll truthfully to maximize payout and follow instructions.,1,1,1,0,0,2,5,FALSE
40,004,2,2,TRUE,"Observed first roll was 2, reporting truthfully maximizes payout for that observed outcome.",1,1,0,0,0,2,5,FALSE
40,004,3,2,TRUE,"Observed first roll was 2, so I report it truthfully to receive the corresponding payout.",1,1,0,0,0,2,5,FALSE
40,004,4,2,TRUE,"Observed first roll was 2, reporting it honestly maximizes accurate payout.",1,1,0,0,0,2,5,FALSE
40,004,5,2,TRUE,"I observed the first roll as 2, so I report it truthfully to receive the corresponding payout.",1,1,0,0,0,2,5,FALSE
40,004,6,2,TRUE,I report the observed first roll honestly to maximize payoff and follow instructions.,0,1,1,0,0,2,5,FALSE
40,004,7,2,TRUE,I report the observed first roll truthfully to maximize payout based on its value.,1,1,0,0,0,2,5,FALSE
40,004,8,2,TRUE,Report the observed first roll truthfully to maximize payout and follow instructions.,1,1,1,0,0,2,5,FALSE
40,004,9,2,TRUE,"Observed first roll was 2, report truthfully to receive the corresponding payout.",1,1,0,0,0,2,5,FALSE
42,004,0,3,TRUE,Report truthfully the observed outcome to maximize payout honesty and future trust.,1,1,0,0,0,3,5,FALSE
42,004,1,3,TRUE,Report truthfully the observed outcome to maximize honesty and trustworthiness.,0,1,0,0,0,3,5,FALSE
42,004,2,3,TRUE,"I observed a 3 on the first roll, so I report it truthfully to match the actual outcome.",0,1,0,0,0,3,5,FALSE
42,004,3,3,TRUE,I report the observed first roll truthfully.,0,1,0,0,0,3,5,FALSE
42,004,4,3,TRUE,I report the actual observed outcome to be honest and maintain integrity.,0,1,0,0,0,3,5,FALSE
42,004,5,3,TRUE,Report truthfully the observed outcome to maximize honesty and expected integrity of the experiment.,0,1,0,0,0,3,5,FALSE
42,004,6,3,TRUE,I report the actual observed result to be honest and consistent with the instruction.,0,1,0,0,0,3,5,FALSE
42,004,7,3,TRUE,I report the observed first roll truthfully to maximize honesty and the corresponding payout.,1,1,0,0,0,3,5,FALSE
42,004,8,3,TRUE,Reporting truthfully preserves integrity; observed outcome was 3 so I report it.,0,1,0,0,0,3,5,FALSE
42,004,9,3,TRUE,Report truthfully the observed outcome to maximize honesty and get the corresponding payout.,1,1,0,0,0,3,5,FALSE
43,004,0,4,TRUE,I report the observed first roll truthfully to maximize honesty and fair payout.,1,1,0,1,0,4,4,TRUE
43,004,1,4,TRUE,I observed the die showing 4 and report truthfully to receive the corresponding payout.,1,1,0,0,0,4,4,TRUE
43,004,2,4,TRUE,"I observed the first roll was a 4, so I report it truthfully to earn the corresponding payout.",1,1,0,0,0,4,4,TRUE
43,004,3,4,TRUE,I report the observed outcome honestly to maintain integrity and fairness.,0,1,0,1,0,4,4,TRUE
43,004,4,4,TRUE,I report the observed first roll truthfully to be fair and honest.,0,1,0,1,0,4,4,TRUE
43,004,5,4,TRUE,"I observed the first die roll was 4, so I report honestly to receive the corresponding payout.",1,1,0,0,0,4,4,TRUE
43,004,6,4,TRUE,Report truthfully the observed first roll to be fair and honest.,0,1,0,1,0,4,4,TRUE
43,004,7,4,TRUE,I report the observed first-roll outcome honestly as instructed.,0,1,0,0,0,4,4,TRUE
43,004,8,4,TRUE,I report the observed first roll truthfully to be fair and consistent with my values.,0,1,0,1,0,4,4,TRUE
43,004,9,4,TRUE,I report the observed first roll honestly to maintain integrity and maximize the true payout for that outcome.,1,1,0,0,0,4,4,TRUE
44,004,0,2,TRUE,"Observed first roll was 2, reporting truthfully to receive corresponding payout.",1,1,0,0,0,2,2,TRUE
44,004,1,2,TRUE,I report the observed first roll honestly to receive the corresponding payout.,1,1,0,0,0,2,2,TRUE
44,004,2,2,TRUE,I report the observed first-roll outcome honestly to maximize rewarded payout.,1,1,0,0,0,2,2,TRUE
44,004,3,2,TRUE,"Observed the first roll as 2, reporting it truthfully to receive the corresponding payout.",1,1,0,0,0,2,2,TRUE
44,004,4,2,TRUE,Report the observed first roll truthfully to maximize payout based on instructions.,1,1,1,0,0,2,2,TRUE
